,cohort,dimension,label,canonical_label
21128,people,clothing_garment,police_shirt_(with_police_lettering),lettering
21129,people,clothing_garment,uniform_jacket_(work_uniform),jacket
21130,people,clothing_garment,draped_dress,dress
21131,people,clothing_garment,torso,torso
21132,people,clothing_garment,embroidered_panel,panel
21133,people,clothing_garment,blouse_with_bow,blouse
21134,people,clothing_garment,star_badge,badge
21135,people,clothing_garment,off_shoulder_sleeve,sleeve
21136,people,clothing_garment,gaiter,gaiter
21137,people,clothing_garment,gown/cover,gown
21138,people,clothing_garment,hospital_sheet,sheet
21139,people,clothing_garment,sleeve_cover,cover
21140,people,expression,happy,happy
21141,people,expression,serious,seriou
21142,people,eyewear_type,eyeglass,eyeglass
21143,people,eyewear_type,sunglass,sunglasses
21144,people,eyewear_type,goggles,goggle
21145,people,eyewear_type,shield,shield
21146,people,facial_hair_style,sideburns,sideburn
21147,people,hair_style,braid,braid
21148,objects,items,beam,beam
21149,objects,items,gold_proscenium,proscenium
21150,objects,items,ornate_ceiling_trim,trim
21151,objects,items,balcony_railings,railing
21152,objects,items,touchscreen_tablet,tablet
21153,objects,items,wall_charts,chart
21154,objects,items,arches,arch
21155,objects,items,concrete_overpass,overpass
21156,objects,items,support_pillars,pillar
21157,objects,items,framing,framing
21158,objects,items,plank,plank
21159,objects,items,ladders,ladder
21160,objects,items,lumber_piles,pile
21161,objects,items,lumber_planks,plank
21162,objects,items,pile_of_lumber,pile
21163,objects,items,plywood_panels,panel
21164,objects,items,stud,stud
21165,objects,items,window_frames,frame
21166,objects,items,measure,measure
21167,objects,items,plan,plan
21168,objects,items,shelve,shelve
21169,objects,items,steel_columns,column
21170,objects,items,construction_debris,debri
21171,objects,items,hard_hats,hat
21172,objects,items,sawdust_pile,pile
21173,objects,items,window_panels,panel
21174,objects,items,canva,canva
21175,objects,items,rocking_chair,chair
21176,objects,items,studio_light_umbrella,umbrella
21177,objects,items,table_with_brushes,table
21178,objects,items,paint_brushes,brush
21179,objects,items,line,line
21180,objects,items,sports_bib,bib
21181,objects,items,fitness_watch,watch
21182,objects,items,bib_number,number
21183,objects,items,bleacher,bleacher
21184,objects,items,finish_tape,tape
21185,objects,items,marking,marking
21186,objects,items,running_shoe,shoe
21187,objects,items,athlete_bib,bib
21188,objects,items,starting_line,line
21189,objects,items,block,block
21190,objects,items,canopy_tent,tent
21191,objects,items,prosthetic_blade,blade
21192,objects,items,arrangement,arrangement
21193,objects,items,large_planter,planter
21194,objects,items,wood_column,column
21195,objects,items,lounge_chairs,chair
21196,objects,items,document_tray,tray
21197,objects,items,stack,stack
21198,objects,items,board,board
21199,objects,items,baking_racks,rack
21200,objects,items,oven_rack,rack
21201,objects,items,loave,loave
21202,objects,items,roll,roll
21203,objects,items,bread_(loaves),bread
21204,objects,items,tray_of_rolls,tray
21205,objects,items,jar_of_flour,jar
21206,objects,items,surface,surface
21207,objects,items,liquor_shelf,shelf
21208,objects,items,bar_countertop,countertop
21209,objects,items,ferns,fern
21210,objects,items,pruning_shears,shear
21211,objects,items,small_case,case
21212,objects,items,waist_pouch,pouch
21213,objects,items,water_filter_bottle,bottle
21214,objects,items,device,device
21215,objects,items,trail,trail
21216,objects,items,trunk,trunk
21217,objects,items,large_leaf,leaf
21218,objects,items,mushroom,mushroom
21219,objects,items,sampling_bottle,bottle
21220,objects,items,sampling_tool,tool
21221,objects,items,binocular,binocular
21222,objects,items,rod,rod
21223,objects,items,tong,tong
21224,objects,items,swords,sword
21225,objects,items,coal_bucket,bucket
21226,objects,items,red_bus,bus
21227,objects,items,wiper,wiper
21228,objects,items,yellow_bus,bus
21229,objects,items,wooden_plane,plane
21230,objects,items,electric_sander,sander
21231,objects,items,plane,plane
21232,objects,items,hand_planer,planer
21233,objects,items,miter_saw,saw
21234,objects,items,wood_blocks,block
21235,objects,items,goods,goods
21236,objects,items,terminal,terminal
21237,objects,items,weighing_scale_terminal,terminal
21238,objects,items,reader,reader
21239,objects,items,bowl_of_onions,bowl
21240,objects,items,receipt_paper,paper
21241,objects,items,menu_boards,board
21242,objects,items,bills,bill
21243,objects,items,paper_currency,currency
21244,objects,items,art,art
21245,objects,items,control,control
21246,objects,items,panoramic_window,window
21247,objects,items,leather_office_chair,chair
21248,objects,items,muffins,muffin
21249,objects,items,tomatoe,tomato
21250,objects,items,vegetable,vegetable
21251,objects,items,bowl_of_lettuce,bowl
21252,objects,items,carrot,carrot
21253,objects,items,green,green
21254,objects,items,green_vegetables,vegetable
21255,objects,items,stainless_steel_pots,pot
21256,objects,items,beaker_with_red_liquid,beaker
21257,objects,items,cylinder,cylinder
21258,objects,items,shelving_with_reagent_bottles,shelving
21259,objects,items,laboratory_shelves,shelve
21260,objects,items,eyeglass,eyeglass
21261,objects,items,framed_documents,document
21262,objects,items,picture,picture
21263,objects,items,wall_map,map
21264,objects,items,bread_trays,tray
21265,objects,items,extinguisher,extinguisher
21266,objects,items,wet_floor_sign,sign
21267,objects,items,dish_basin,basin
21268,objects,items,mop_bucket_with_wringer,mop
21269,objects,items,island,island
21270,objects,items,file_shelves,shelve
21271,objects,items,bookshelve,bookshelve
21272,objects,items,drawer,drawer
21273,objects,items,manila_folder,folder
21274,objects,items,blue_balls,ball
21275,objects,items,cones,cone
21276,objects,items,field_markings,marking
21277,objects,items,hockey_stick,stick
21278,objects,items,hoop,hoop
21279,objects,items,red_ball,ball
21280,objects,items,training_bibs,bib
21281,objects,items,white_ball,ball
21282,objects,items,wooden_stick,stick
21283,objects,items,bench_seats,seat
21284,objects,items,canopy_roof,roof
21285,objects,items,paved_track,track
21286,objects,items,playing_field,field
21287,objects,items,tennis_racket,racket
21288,objects,items,training_ball,ball
21289,objects,items,yard_marker,marker
21290,objects,items,baseball,baseball
21291,objects,items,stadium_light_poles,pole
21292,objects,items,bar_booth,booth
21293,objects,items,posters,poster
21294,objects,items,tv_screen,screen
21295,objects,items,round_lights,light
21296,objects,items,bulb,bulb
21297,objects,items,newspaper_clippings,clipping
21298,objects,items,red_leather_seat,seat
21299,objects,items,wooden_armrest,armrest
21300,objects,items,tables,table
21301,objects,items,construction_materials,material
21302,objects,items,pile,pile
21303,objects,items,surveying_tripod,tripod
21304,objects,items,tape,tape
21305,objects,items,wooden_scaffolding,scaffold
21306,objects,items,slab,slab
21307,objects,items,stacked_blocks,block
21308,objects,items,handsaw,handsaw
21309,objects,items,tripod_laser_level,level
21310,objects,items,kitchen_hood,hood
21311,objects,items,kitchen_range,range
21312,objects,items,countertop_with_vegetables,countertop
21313,objects,items,lemon,lemon
21314,objects,items,plate_of_fruit,plate
21315,objects,items,tray_of_vegetables,tray
21316,objects,items,ceiling_chandelier,chandelier
21317,objects,items,large_arched_windows,window
21318,objects,items,ornate_ceiling,ceiling
21319,objects,items,wooden_dance_floor,floor
21320,objects,items,balcony_lights,light
21321,objects,items,ornate_balcony,balcony
21322,objects,items,theater,theater
21323,objects,items,rig,rig
21324,objects,items,theatre_lights,light
21325,objects,items,auditorium,auditorium
21326,objects,items,ballet_slipper,slipper
21327,objects,items,tall_windows,window
21328,objects,items,theater_backdrop,backdrop
21329,objects,items,audience_chairs,chair
21330,objects,items,monitors,monitor
21331,objects,items,elevator_doors,door
21332,objects,items,metal_columns,column
21333,objects,items,wooden_wall_panels,panel
21334,objects,items,server_racks,rack
21335,objects,items,lab_analyzer,analyzer
21336,objects,items,pipette_rack,rack
21337,objects,items,pipette_station,station
21338,objects,items,shelf_of_glassware,shelf
21339,objects,items,laboratory_vials,vial
21340,objects,items,tubing_apparatus,apparatus
21341,objects,items,dental_cart,cart
21342,objects,items,dental_instrument_cart,cart
21343,objects,items,operatory_light,light
21344,objects,items,dental_cabinet,cabinet
21345,objects,items,dental_instrument_unit,unit
21346,objects,items,surgical_overhead_light,light
21347,objects,items,clay_sculptures,sculpture
21348,objects,items,wooden_sculptures,sculpture
21349,objects,items,drawing,drawing
21350,objects,items,work_desk,desk
21351,objects,items,intercom,intercom
21352,objects,items,file/folder,file
21353,objects,items,medical_cabinets,cabinet
21354,objects,items,tablet_clipboard,clipboard
21355,objects,items,medical_overhead_light,light
21356,objects,items,blue_convertible,convertible
21357,objects,items,shift,shift
21358,objects,items,barriers,barrier
21359,objects,items,race_car,car
21360,objects,items,racetrack,racetrack
21361,objects,items,racetrack_barrier,barrier
21362,objects,items,racetrack_curb,curb
21363,objects,items,sports_car,car
21364,objects,items,infotainment_system,system
21365,objects,items,car_door/window_frame,frame
21366,objects,items,cluster,cluster
21367,objects,items,speedometer,speedometer
21368,objects,items,headphone,headphone
21369,objects,items,apparatus,apparatus
21370,objects,items,flame,flame
21371,objects,items,tank,tank
21372,objects,items,wire,wire
21373,objects,items,ceiling_ductwork,ductwork
21374,objects,items,coiled_cables,cable
21375,objects,items,hanging_electrical_wires,wire
21376,objects,items,paint_tray,tray
21377,objects,items,battery_charger,charger
